,Smile格式,化合物结构,阳性菌 MIC (μg/mL),,,,,阴性菌 MIC (μg/mL),,,,,细胞毒性 IC50,,,,溶血 HC10   ,EC50,CC50,期刊名、卷、页码,其他数据如：MBC,文献原始数据截图,备注,,,,,,,,,,
,FC(C=C(N1N=NC(COC2=CC(OC3=C2C=CC=C3)=O)=C1)C=C4)=C4N5CCOCC5,,50±1.47,25±1.19,25±0.25,,,,,,,,2.1910623±0.1308727,5.2433514±0.1308727,28.0236446±0.3715096,,,,,,,,,,,,,,,,,,
,FC(C=C(N1N=NC(CSC2=NC(C=CC=C3)=C3O2)=C1)C=C4)=C4N5CCOCC5,,25±1.68,12.5±0.45,6.25±0.35,,,,,,,,11.5574265±0.263136,4.045716±0.337143,18.1440495±0.542718,,,,,,,,,,,,,,,,,,
925,,,S.aureus,,,,,E.Coli,K. pneumoniae,P. vulgaris,,,,,,,,,,Journal of Heterocyclic Chemistry 57.8 (2020): 3126-3141.,,,,,,,,,,,,,Journal of Heterocyclic Chemistry 57.8 (2020): 3126-3141.
,,"9b R= 2,6-di(Me)C6H3NHCOCH2",,,,,,,50,150,,,17.35,,,,,,,,,,,,,,,,,,,,
,,9c R= 2-NO2C6H4NHCOCH2,,,,,,,50,150,,,31.95,,,,,,,,,,,,,,,,,,,,
,,9e R= 2-ClC6H4NHCOCH2,200,,,,,25,100,100,,,25.81,,,,,,,,,,,,,,,,,,,,
,,9h R= 2-CH3C6H4NHCOCH2,50,,,,,50,,150,,,28.52,,,,,,,,,,,,,,,,,,,,
,,9j R=C6H5,100,,,,,50,150,150,,,38.68,,,,,,,,,,,,,,,,,,,,
,,9k R= 2-NO2C6H4,,,,,,50,,150,,,15.25,,,,,,,,,,,,,,,,,,,,
,,9m R= 4MeO-2-NO2C6H3NHCOCH2,150,,,,,50,150,,,,34.02,,,,,,,,,,,,,,,,,,,,
,,9o R= 3-COOHC6H4,150,,,,,,,150,,,36.85,,,,,,,,,,,,,,,,,,,,
933,,,S.aureus,Enterococcus faecalis,,,,E.Coli,K. pneumoniae,P.aeruginosa,,,,,,,,,,Molecules 23.1 (2018): 199.,,,,,,,,,,,,,Molecules 23.1 (2018): 199.
,O=C1C=C(OCC2=CN(C3=CC=CC=C3OC)N=N2)C4=C(O1)C=CC=C4,,200,12.5,,,,1600,1600,1600,,,,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(OCC2=CN(C3=CC=C(F)C=C3)N=N2)C4=C(O1)C=CC=C4,,1600,50,,,,1600,400,1600,,,毒性较弱,,,,,,,,,,,,,,,,,,,,
,O=C1C=C(NCC2=CN(C3=CC=CC([N+]([O-])=O)=C3)N=N2)C4=C(O1)C=CC=C4,,100,50,,,,800,800,1600,,,,,,,,,,,,,,,,,,,,,,,
949,,, S. aureus, B. subtilis,,,, E. coli, K. pneumoniae,,,,,,,,,,," Future Medicinal Chemistry, 2023, 15(8): 679-697.",,,,,,,,,,,,," Future Medicinal Chemistry, 2023, 15(8): 679-697."
,O=C(N1CCN(C2=CC=CC=C2)CC1)CN3N=NC(COC4=CC=CC=C4)=C3,7a R=H，R1=H,49.99,49.99,,,,24.98,24.98,,,,1.99753 ± 0.04916,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,7b R=CH3  R1=H,50.13,50.13,,,,24.96,24.96,,,,6.08214 ± 0.27455,,,,,,,,,,,,,,,,,,,,
,CCC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,7c R=C2H5 R1=H,49.99,24.99,,,,12.49,24.99,,,,9.74942 ± 1.88488,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCN(C2=CC=CC=C2)CC1)CN3N=NC(COC4=CC=C(C5=CC=CC=C5)C=C4)=C3,7d R=C6H5 R1=H,24.99,49.99,,,,12.49,24.99,,,,23.79887 ± 7.59361,,,,,,,,,,,,,,,,,,,,
,O=C(N1CCN(C2=CC=CC=C2)CC1)CN3N=NC(COC4=C5C=CC=CC5=CC=C4)=C3,7e R1=H,24.99,49.99,,,,24.99,24.99,,,,6.72287 ± 0.65944,,,,,,,,,,,,,,,,,,,,
,FC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,7f R=F R1=H,49.99,24.99,,,,12.49,24.99,,,,8.42823 ± 0.43184,,,,,,,,,,,,,,,,,,,,
,ClC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,7g R=Cl R1=H,49.99,49.99,,,,24.99,12.49,,,,9.57102 ± 0.98505,,,,,,,,,,,,,,,,,,,,
,BrC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=CC=C4)CC3)=O)N=N2)C=C1,7h R=Br R1=H,49.99,24.99,,,,12.49,12.49,,,,0.88648 ± 0.04921,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=CC=C4)=C3)=O)CC2)C=C1,7i R=H R1=CH3,50.13,50.13,,,,24.96,24.96,,,,1.95588 ± 0.01911,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=C(C)C=C4)CC3)=O)N=N2)C=C1,7j R=CH3  R1=CH3,49.99,49.99,,,,24.99,24.99,,,,4.88793 ± 0.14084,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(CC)C=C4)=C3)=O)CC2)C=C1,7k R=C2H5 R1=CH3,48.87,24.36,,,,24.36,24.36,,,,7.14731 ± 0.14510,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(C5=CC=CC=C5)C=C4)=C3)=O)CC2)C=C1,7l R=C6H5 R1=CH3,48.43,48.43,,,,12.18,12.18,,,,20.38568 ± 0.53258,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(C=C1)N2CCN(CC2)C(CN3N=NC(COC4=C5C=CC=CC5=CC=C4)=C3)=O,7m R1-CH3,48.04,48.04,,,,24.02,24.02,,,,10.28794 ± 0.38840,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(F)C=C4)=C3)=O)CC2)C=C1,7n R=F R1=CH3,24.85,49.7,,,,24.85,24.85,,,,6.08662 ± 0.47495,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Cl)C=C4)=C3)=O)CC2)C=C1,7o R=Cl R1=CH3,48.98,48.98,,,,22.73,24.49,,,,7.58852 ± 0.16160,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Br)C=C4)=C3)=O)CC2)C=C1,7p R=Br R1=CH3,22.3,45.54,,,,11.15,22.3,,,,4.06475 ± 0.46192,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=CC=C4)=C3)=O)CC2)C=C1)[O-],7q R=H R1=NO2,49.53,49.53,,,,24.77,24.77,,,,2.93789 ± 0.04693,,,,,,,,,,,,,,,,,,,,
,CC1=CC=C(OCC2=CN(CC(N3CCN(C4=CC=C([N+]([O-])=O)C=C4)CC3)=O)N=N2)C=C1,7r R=CH3 R1=NO2,23.59,47.18,,,,23.59,23.59,,,,8.48174 ± 0.45570,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(CC)C=C4)=C3)=O)CC2)C=C1)[O-],7s R=C2H5 R1=NO2,45.86,22.93,,,,22.93,11.47,,,,9.52484 ± 0.50289,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(C5=CC=CC=C5)C=C4)=C3)=O)CC2)C=C1)[O-],7t R=C6H5 R1=NO2,40.53,40.53,,,,10.13,20.27,,,,8.14488 ± 0.10722,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=C5C=CC=CC5=CC=C4)=C3)=O)CC2)C=C1)[O-],7u R1=NO2,43.36,43.36,,,,10.84,21.68,,,,13.44968 ± 0.46892,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(F)C=C4)=C3)=O)CC2)C=C1)[O-],7v R=F R1=NO2,23.38,46.76,,,,23.38,23.38,,,,4.94142 ± 0.06616,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Cl)C=C4)=C3)=O)CC2)C=C1)[O-],7w R=Cl R1=NO2,45.12,45.12,,,,22.56,22.56,,,,14.41392 ± 0.48577,,,,,,,,,,,,,,,,,,,,
,O=[N+](C1=CC=C(N2CCN(C(CN3N=NC(COC4=CC=C(Br)C=C4)=C3)=O)CC2)C=C1)[O-],7x R=Br R1=NO2,20.62,20.62,,,,10.31,10.31,,,,2.20098 ± 0.30854,,,,,,,,,,,,,,,,,,,,
1025,,,S.aureus,S. pyogenes,,,,,K. pneumoniae,P. aeruginosa,,,MCF-7,HeLa,,,,,," Organic Communications, 2016, 9(2): 32.",,,,,,,,,,,,," Organic Communications, 2016, 9(2): 32."
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=CC=C4C)N=N3,,200,200,,,,,200,200,,,69.09±2.540,42.64±2.139,,,,,,,,,,,,,,,,,,,
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC(C)=CC(C)=C4)N=N3,,100,100,,,,,200,200,,,23.56±0.677,28.70±1.815,,,,,,,,,,,,,,,,,,,
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=CC(Cl)=C4)N=N3,,25,50,,,,,50,25,,,>200,>200,,,,,,,,,,,,,,,,,,,
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC(Cl)=CC(Cl)=C4)N=N3,,25,25,,,,,50,25,,,97.55±2.060,>200,,,,,,,,,,,,,,,,,,,
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=C(OC)C=C4)N=N3,,200,200,,,,,200,100,,,17.54±1.189,12.15±0.563,,,,,,,,,,,,,,,,,,,
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC(C(F)(F)F)=CC=C4)N=N3,,100,100,,,,,50,100,,,13.04±0.454,44.30±1.910,,,,,,,,,,,,,,,,,,,
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=C(CCCC)C=C4)N=N3,,100,200,,,,,200,50,,,78.43±2.888,>200,,,,,,,,,,,,,,,,,,,
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=CC([N+]([O-])=O)=C4)N=N3,,100,100,,,,,100,200,,,>200,>200,,,,,,,,,,,,,,,,,,,
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC(OC)=C(Cl)C(OC)=C4)N=N3,,200,200,,,,,200,200,,,43.73±2.157,35.61±2.600,,,,,,,,,,,,,,,,,,,
,O=C1SC2=CC(Br)=CC=C2N1CC3=CN(C4=CC=C(Br)C=C4)N=N3,,50,50,,,,,50,50,,,31.50±1.957,49.44±1.930,,,,,,,,,,,,,,,,,,,
1028,,,,,,,,E. coli MRA11,E. coli MRC17,E. coli MRAE33,,,S.pnewmoniae,E.fecalis,E.coli,K.pneumoniae,,,,"ACS omega, 2018, 3(6): 6912-6930.",,,,,,P.aeruginosa,S.enterica,,,,,,"ACS omega, 2018, 3(6): 6912-6930."
,O=C(O)C1=CC=C(N2N=NC(COC3=CC(C(C)C)=CC=C3C)=C2)C=C1,,,,,,,1024,1024,1024,,,"
  62.53±3.32","
36.66±1.48","
15.28±3.65","
261.22±4.10",,,,,,,,多的IC50,,"
134.68±5.32","
402.22±1.97",,,,,,
,O=C(O)C1=CC=C(N2N=NC(COC(C3=O)=CC(C4=C3C=CC=C4)=O)=C2)C=C1,,,,,,,1024,1024,1024,,,"
39.33±2.72","
61.09±4.39","
22.57±1.90",267.1±5.74,,,,,,,,,,"
 348.08±3.95","
251.19±5.76",,,,,,
1035,,,, MRSA, VRE,,,, P. aeruginosa, K. pneumoniae, E. aerogenes, A. baumannii, P. falciparum,,,,,,,"Archiv der Pharmazie, 2024, 357(4): 2300673.",,,,,,,,,,,,,"Archiv der Pharmazie, 2024, 357(4): 2300673."
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=CC=C5)NC1=O,,,49.98,24.99,,,,24.99,49.98,24.99,10.1,10.04,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(Cl)C=CC=C5)NC1=O,,,91.92,45.96,,,,22.98,45.96,45.96,22.98,32.18,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(Cl)=CC=C5)NC1=O,,,45.96,45.96,,,,22.98,22.98,45.96,46.28,11.36,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C(Cl)C=C5)NC1=O,,,45.96,22.98,,,,22.98,22.98,45.96,9.28,8.48,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C([N+]([O-])=O)C=CC=C5)NC1=O,,,90.52,22.63,,,,45.26,8.98,22.63,45.26,7.91,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC([N+]([O-])=O)=CC=C5)NC1=O,,,45.26,45.26,,,,22.63,45.26,22.63,22.63,9.73,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C([N+]([O-])=O)C=C5)NC1=O,,,22.63,22.63,,,,22.63,45.26,22.63,8.98,6.57,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC=C5)NC1=O,,,97.12,48.56,,,,48.56,24.28,24.28,24.28,9.79,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC(C)=C5)NC1=O,,,93.8,46.9,,,,46.9,23.45,46.9,46.9,7.98,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(C)=C(C)C=C5)NC1=O,,,46.9,23.45,,,,9.38,23.45,46.9,23.45,8.73,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC=C(F)C=C5)NC1=O,,,47.68,23.84,,,,9.53,47.68,23.84,23.84,7.62,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=CC(C(F)(F)F)=CC=C5)NC1=O,,,85.2,21.3,,,,21.3,8.52,21.3,8.52,9.76,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)CC5=CC=CC=C5)NC1=O,,,96.96,48.44,,,,24.22,48.44,48.44,9.69,10.15,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)CC(OCC)=O)NC1=O,,,24.28,24.28,,,,48.56,24.28,24.28,24.28,9.79,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(F)C=C(F)C(F)=C5)NC1=O,,,44.46,22.23,,,,44.46,22.23,44.46,44.46,8.48,,,,,,,,,,,,,,,,,,,,
,O=C(N1)/C(SC1=O)=C\C2=CN(CC3=CN(C4=C(C=C(C=C4Br)Br)Br)N=N3)C5=CC=CC=C25,,,31.68,31.68,,,,6.56,31.68,63.36,31.68,5.34,,,,,,,,,,,,,,,,,,,,
,O=C(/C(S1)=C\C(C2=CC=CC=C23)=CN3CC4=CN(N=N4)C5=C(C)C=CC([N+]([O-])=O)=C5)NC1=O,,,87.52,21.88,,,,21.88,21.88,21.88,21.88,7.86,,,,,,,,,,,,,,,,,,,,
1045,,,S.aureus,Bacillus Subtilis,,,, E. coli,,,,,DPPH,NO,,,,,,"RSC Advances, 2014, 4(12): 5915-5926.",,,,,,,,,,,,,"RSC Advances, 2014, 4(12): 5915-5926."
,O=C1C(/N=N/C2=CC=C(C=C2)OCC3=CN(N=N3)C4=CC=C(C=C4)OC)=C(C(C)=CO1)O,4a 4 - MeOC₆H₄,32,32,,,,128,,,,,301.81,443.39,,,,,,,,,,,,,,,,,,,
,O=C1C(/N=N/C2=CC=C(C=C2)OCC3=CN(N=N3)C4=CC=CC=C4)=C(C(C)=CO1)O,4b C₆H₅,32,32,,,,128,,,,,708.73,397.47,,,,,,,,,,,,,,,,,,,
,O=C1C(/N=N/C2=CC=C(C=C2)OCC3=CN(N=N3)C4=CC(OC)=CC=C4)=C(C(C)=CO1)O,4c 3 - MeOC₆H₄,32,32,,,,128,,,,,250.41,325.65,,,,,,,,,,,,,,,,,,,
,O=C1C(N=NC2=CC=C(OCC3=CN(C4=CC=C(F)C=C4)N=N3)C=C2)=C(O)C(C)=CO1,4d 4 - FC₆H₄,256,128,,,,nt,,,,,576.82,527.03,,,,,,,,,,,,,,,,,,,
,O=C1C(/N=N/C2=CC=C(OCC3=CN(C4=C5C=CC=CC5=CC=C4)N=N3)C=C2)=C(O)C(C)=CO1,4e Naphthyl,128,128,,,,256,,,,,999.89,377.73,,,,,,,,,,,,,,,,,,,
,O=C1C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(Br)C=C4)N=N3)C=C2)=C(O)C(C)=CO1,4f 4 - BrC₆H₄,128,128,,,,nt,,,,,1799.84,306.09,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(OC)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,6a 4 - MeOC₆H₄,32,16,,,,128,,,,,148.45,490.14,,,,,,,,,,,,,,,,,,,
,OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=CC=C4)N=N3)C=C2)C=C(OCO5)C5=C1,6b C₆H₅,64,32,,,,256,,,,,42.51,367.64,,,,,,,,,,,,,,,,,,,
,OC1=C(C=C2OCOC2=C1)/N=N/C3=CC=C(C=C3)OCC4=CN(N=N4)C5=CC=C(C=C5)OC,6c 4 - MeOC₆H₄,128,128,,,,256,,,,,147.26,171.48,,,,,,,,,,,,,,,,,,,
,OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(F)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,6d 4 - FC₆H₄,256,128,,,,nt,,,,,130.87,207.67,,,,,,,,,,,,,,,,,,,
,OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=C5C=CC=CC5=CC=C4)N=N3)C=C2)C=C(OCO6)C6=C1,6e Naphthyl,256,128,,,,nt,,,,,86.07,523.33,,,,,,,,,,,,,,,,,,,
,OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C([N+]([O-])=O)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,6f 4 - NO₂C₆H₄,256,256,,,,nt,,,,,166.03,429.37,,,,,,,,,,,,,,,,,,,
,OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC(Cl)=C(F)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,6g 4 - F - 3 - ClC₆H₃,256,128,,,,nt,,,,,329.07,667.67,,,,,,,,,,,,,,,,,,,
,OC1=C(/N=N/C2=CC=C(OCC3=CN(C4=CC=C(Br)C=C4)N=N3)C=C2)C=C(OCO5)C5=C1,6h 4 - BrC₆H₄,256,128,,,,nt,,,,,220.37,144.24,,,,,,,,,,,,,,,,,,,
,OC1=C(C=C2OCOC2=C1)/N=N/C3=CC=C(C=C3)OCC4=CN(N=N4)C5=CC(OC)=CC=C5,6i 3 - MeOC₆H₄,128,64,,,,256,,,,,123.37,272.67,,,,,,,,,,,,,,,,,,,
1050,,,S.aureus,Bacillus Subtilis,,,, E. coli,P. aeruginosa,,,,DPPH method,,,,,,,RSC advances 6.64 (2016): 59375-59388.,,,,,,,,,,,,,RSC advances 6.64 (2016): 59375-59388.
,CC(N(N=N1)C2=C(C(C(F)(F)F)=CC(Cl)=C2Cl)C)=C1C3=NN(C4=CC=CC=C4)C=C3C([H])=O,"5a = R1 = R2 = Cl, Ar = Phenyl",23 ± 0.5,22 ± 0.5,,,,25 ± 0.6,24 ± 0.6,,,,16.36 ± 1.633,,,,,,,,,,,,,,,,,,,,
,[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=CC=C(C=C4)Cl)=O,"5b = R1 = R2 = Cl, Ar = 4 - Cl - phenyl",25 ± 0.3,23 ± 0.4,,,,27 ± 0.5,26 ± 0.4,,,,30.41 ± 1.241,,,,,,,,,,,,,,,,,,,,
,[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=C(C=C(C=C4)[N+]([O-])=O)[N+]([O-])=O)=O,"5c = R1 = R2 = Cl, Ar = 2,4 - Dinitro phenyl",12 ± 0.1,10 ± 0.2,,,,13 ± 0.2,11 ± 0.2,,,,255.13 ± 3.697,,,,,,,,,,,,,,,,,,,,
,[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=C(C=C(C=C4Cl)Cl)Cl)=O,"5d = R1 = R2 = Cl, Ar = 2,4,6 - Trichloro phenyl",10 ± 0.2,11 ± 0.1,,,,14 ± 0.2,12 ± 0.3,,,,72.13 ± 1.189,,,,,,,,,,,,,,,,,,,,
,ClC1=C(C=C(C(C)=C1N2N=NC(C3=NN(C4=NN=CC5=C4C=CC=C5)C=C3C([H])=O)=C2C)C(F)(F)F)Cl,"5e = R1 = R2 = Cl, Ar = Phthalazinyl",11 ± 0.2,11 ± 0.4,,,,10 ± 0.3,13 ± 0.4,,,,15.33 ± 1.727,,,,,,,,,,,,,,,,,,,,
,[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)N4CC=CC5=CC=CC(C(F)(F)F)=C54)=O,"5f = R1 = R2 = Cl, Ar = 8 - CF₃ - quiny",26 ± 0.6,23 ± 0.6,,,,30 ± 0.6,24 ± 0.5,,,,43.76 ± 1.898,,,,,,,,,,,,,,,,,,,,
,[H]C(C1=CN(N=C1C2=C(N(N=N2)C3=C(C(C(F)(F)F)=CC(Cl)=C3Cl)C)C)C4=CC=C(C=C4)[N+]([O-])=O)=O,"5g = R1 = R2 = Cl, Ar = 4 - Nitro phenyl",25 ± 0.6,25 ± 0.5,,,,33 ± 0.7,25 ± 0.6,,,,32.34 ± 1.731,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)C4=CC=CC=C4)=C2C)=C(C(C(F)(F)F)=C1)C)[H],"5h = R1 = R2 = H, Ar = Phenyl",15 ± 0.4,15 ± 0.6,,,,13 ± 0.3,12 ± 0.2,,,,18.23 ± 1.629,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)C4=C(C=C(C=C4)[N+]([O-])=O)[N+]([O-])=O)=C2C)=C(C(C(F)(F)F)=C1)C)[H],"5j = R1 = R2 = H, Ar = 2,4 - Dinitro phenyl",28 ± 0.6,26 ± 0.5,,,,35 ± 0.6,27 ± 0.6,,,,42.51 ± 1.536,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(C(N2N=NC(C3=NN(C4=NN=CC5=C4C=CC=C5)C=C3C([H])=O)=C2C)=C(C(C(F)(F)F)=C1)C)[H],"5l = R1 = R2 = H, Ar = Phthalazinyl",14 ± 0.2,15 ± 0.3,,,,12 ± 0.4,12 ± 0.3,,,,14.48 ± 1.629,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)N4CC=CC5=CC=CC(C(F)(F)F)=C54)=C2C)=C(C(C(F)(F)F)=C1)C)[H],"5m = R1 = R2 = H, Ar = 8 - CF₃ - quiny",12 ± 0.3,13 ± 0.5,,,,15 ± 0.4,14 ± 0.4,,,,34.91 ± 1.629,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(C(N2N=NC(C3=NN(C=C3C([H])=O)C4=CC=C(C=C4)[N+]([O-])=O)=C2C)=C(C(C(F)(F)F)=C1)C)[H],"5n = R1 = R2 = H, Ar = 4 - Nitro phenyl",26 ± 0.7,27 ± 0.7,,,,37 ± 0.8,25 ± 0.5,,,,42.48 ± 1.532,,,,,,,,,,,,,,,,,,,,
1052,,,,,,,, E. coli,,,,,,,,,,,,"New Journal of Chemistry, 2019, 43(20): 7663-7673.",,,,,,,,,,,,,"New Journal of Chemistry, 2019, 43(20): 7663-7673."
,[H]C1=C([H])C([H])=C(N2C=C(COC3=CC=C(C4=NC5=CC=CC=C5S4)C=C3)N=N2)C=C1,"5a R1=H,R2=H,R3=H",,,,,,7.99,,,,,57.4,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(Cl)C([H])=C(N2C=C(COC3=CC=C(C4=NC5=CC=CC=C5S4)C=C3)N=N2)C=C1,"5c R1=H,R2=Cl,R3=H",,,,,,8.44,,,,,12.39,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(Cl)C=CC(N2C=C(COC3=CC=C(C4=NC5=CC=CC=C5S4)C=C3)N=N2)=C1[H],"5d R1=H,R2=H,R3=Cl",,,,,,8.11,,,,,120.7,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(C(Br)=C(C=C1)N2C=C(N=N2)COC3=CC=C(C=C3)C4=NC5=CC=CC=C5S4)[H],"5e R1=Br,R2=H,R3=H",,,,,,8.06,,,,,10.14,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(C([H])=C(C=C1)N2C=C(N=N2)COC3=CC=C(C=C3)C4=NC5=CC=CC=C5S4)Br,"5f R1=H,R2=Br,R3=H",,,,,,8.54,,,,,27.78,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,[H]C1=C([H])C([H])=C(CN2C=C(COC3=CC=C(C4=NC5=CC=CC=C5S4)C=C3)N=N2)C=C1,"5k R1=H,R2=H,R3=H",,,,,,9.4,,,,,20.51,,,,,,,,,,,,,,,,,,,,
,[H]C1=C(Cl)C([H])=C(CN2C=C(COC3=CC=C(C4=NC5=CC=CC=C5S4)C=C3)N=N2)C=C1,"5n R1=H,R2=Cl,R3=H",,,,,,8.02,,,,,12.59,,,,,,,,,,,,,,,,,,,,
,BrC1=C(C([H])=C(C=C1)CN2C=C(N=N2)COC3=CC=C(C=C3)C4=NC5=CC=CC=C5S4)[H],"5o R1=H,R2=H,R3=Br",,,,,,9.25,,,,,10.14,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
