step,mean_reward,valid_rate
5448,0.470283,0.781250
5449,0.470195,0.835938
5450,0.470283,0.812500
5451,0.470283,0.828125
5452,0.470283,0.750000
5453,0.470283,0.781250
5454,0.470283,0.820312
5455,0.470283,0.828125
5456,0.470283,0.851562
5457,0.470239,0.882812
5458,0.470283,0.867188
5459,0.470283,0.796875
5460,0.470283,0.851562
5461,0.470283,0.867188
5462,0.470283,0.812500
5463,0.470283,0.906250
5464,0.470283,0.828125
5465,0.470282,0.835938
5466,0.470283,0.835938
5467,0.470283,0.781250
5468,0.470283,0.875000
5469,0.470283,0.843750
5470,0.468921,0.867188
5471,0.470241,0.914062
5472,0.470283,0.906250
5473,0.470283,0.859375
5474,0.470283,0.921875
5475,0.470283,0.882812
5476,0.470283,0.890625
5477,0.470283,0.867188
5478,0.470283,0.875000
5479,0.470283,0.890625
5480,0.470238,0.867188
5481,0.468704,0.921875
5482,0.470283,0.835938
5483,0.470283,0.843750
5484,0.470239,0.875000
5485,0.470283,0.859375
5486,0.470202,0.851562
5487,0.470283,0.898438
5488,0.470283,0.835938
5489,0.470239,0.882812
5490,0.470283,0.875000
5491,0.470283,0.781250
5492,0.470236,0.820312
5493,0.470283,0.796875
5494,0.470283,0.890625
5495,0.470238,0.859375
5496,0.470283,0.875000
5497,0.470283,0.851562
5498,0.469089,0.882812
5499,0.470283,0.843750
5500,0.470283,0.828125
5501,0.470283,0.765625
5502,0.470283,0.796875
5503,0.470283,0.804688
5504,0.470283,0.796875
5505,0.470283,0.710938
5506,0.470283,0.726562
5507,0.470283,0.820312
5508,0.470283,0.765625
5509,0.470283,0.804688
5510,0.470283,0.804688
5511,0.470283,0.765625
5512,0.470237,0.843750
5513,0.470283,0.812500
5514,0.470283,0.710938
5515,0.470283,0.789062
5516,0.470283,0.781250
5517,0.470283,0.726562
5518,0.470283,0.765625
5519,0.470283,0.757812
5520,0.470283,0.726562
5521,0.470283,0.789062
5522,0.470283,0.781250
5523,0.470283,0.718750
5524,0.470283,0.789062
5525,0.470283,0.765625
5526,0.468815,0.804688
5527,0.470283,0.765625
5528,0.470283,0.812500
5529,0.470283,0.765625
5530,0.470283,0.789062
5531,0.470283,0.781250
5532,0.470283,0.726562
5533,0.467881,0.734375
5534,0.470283,0.789062
5535,0.470283,0.742188
5536,0.470235,0.812500
5537,0.470283,0.796875
5538,0.470283,0.828125
5539,0.470283,0.804688
5540,0.470283,0.835938
5541,0.470237,0.851562
5542,0.469032,0.843750
5543,0.470283,0.820312
5544,0.470239,0.875000
5545,0.470283,0.757812
5546,0.470283,0.882812
5547,0.470240,0.898438
5548,0.470283,0.867188
5549,0.470283,0.843750
5550,0.470283,0.820312
5551,0.470283,0.851562
5552,0.470283,0.867188
5553,0.470283,0.804688
5554,0.470283,0.796875
5555,0.470283,0.828125
5556,0.470283,0.789062
5557,0.470283,0.812500
5558,0.470283,0.898438
5559,0.470283,0.890625
5560,0.470283,0.875000
5561,0.469962,0.859375
5562,0.470283,0.820312
5563,0.470283,0.851562
5564,0.470283,0.828125
5565,0.470283,0.875000
5566,0.470283,0.812500
5567,0.470196,0.867188
5568,0.470283,0.820312
5569,0.470283,0.835938
5570,0.470283,0.859375
5571,0.469904,0.906250
5572,0.470283,0.820312
5573,0.470283,0.828125
5574,0.470283,0.812500
5575,0.470283,0.875000
5576,0.470283,0.906250
5577,0.470283,0.859375
5578,0.470283,0.820312
5579,0.470283,0.828125
5580,0.470283,0.882812
5581,0.470283,0.859375
5582,0.470283,0.843750
5583,0.470283,0.867188
5584,0.470283,0.859375
5585,0.470283,0.859375
5586,0.470283,0.867188
5587,0.470283,0.859375
5588,0.470283,0.875000
5589,0.470283,0.867188
5590,0.470283,0.851562
5591,0.469674,0.796875
5592,0.469535,0.875000
5593,0.470283,0.867188
5594,0.470283,0.828125
5595,0.470236,0.843750
5596,0.470149,0.820312
5597,0.470283,0.843750
5598,0.470283,0.828125
5599,0.470283,0.820312
5600,0.470283,0.875000
5601,0.470283,0.820312
5602,0.470283,0.843750
5603,0.470283,0.812500
5604,0.470283,0.828125
5605,0.470283,0.835938
5606,0.470195,0.851562
5607,0.469762,0.781250
5608,0.468447,0.890625
5609,0.470283,0.890625
5610,0.470283,0.773438
5611,0.469924,0.843750
5612,0.470283,0.804688
5613,0.470283,0.757812
5614,0.470283,0.757812
5615,0.470283,0.757812
5616,0.470283,0.734375
5617,0.470189,0.804688
5618,0.470283,0.765625
5619,0.467921,0.820312
5620,0.470283,0.703125
5621,0.470283,0.757812
5622,0.470283,0.765625
5623,0.470283,0.765625
5624,0.470283,0.804688
5625,0.470283,0.781250
5626,0.470234,0.796875
5627,0.470283,0.820312
5628,0.470283,0.695312
5629,0.470283,0.789062
5630,0.470191,0.851562
5631,0.468554,0.812500
5632,0.470283,0.804688
5633,0.470237,0.851562
5634,0.470283,0.867188
5635,0.470283,0.851562
5636,0.470283,0.859375
5637,0.470283,0.820312
5638,0.470283,0.890625
5639,0.470283,0.921875
5640,0.470283,0.851562
5641,0.470283,0.898438
5642,0.470244,0.875000
5643,0.470192,0.859375
5644,0.470196,0.898438
5645,0.470239,0.882812
5646,0.470283,0.914062
5647,0.470283,0.921875
5648,0.470283,0.867188
5649,0.470283,0.859375
5650,0.470283,0.937500
5651,0.470283,0.843750
5652,0.470283,0.875000
5653,0.469890,0.875000
5654,0.470283,0.898438
5655,0.470283,0.851562
5656,0.470283,0.882812
5657,0.470283,0.867188
5658,0.470283,0.906250
5659,0.470283,0.898438
5660,0.470283,0.921875
5661,0.470283,0.890625
5662,0.470242,0.937500
5663,0.470283,0.929688
5664,0.470283,0.953125
5665,0.469979,0.906250
5666,0.470283,0.937500
5667,0.470283,0.906250
5668,0.470283,0.906250
5669,0.470192,0.851562
5670,0.470283,0.929688
5671,0.470283,0.929688
5672,0.468512,0.890625
5673,0.470283,0.890625
5674,0.470283,0.882812
5675,0.470282,0.882812
5676,0.468497,0.890625
5677,0.470283,0.851562
5678,0.470283,0.914062
5679,0.470283,0.898438
5680,0.470198,0.921875
5681,0.470283,0.882812
5682,0.470283,0.898438
5683,0.470237,0.835938
5684,0.470239,0.875000
5685,0.470283,0.867188
5686,0.470283,0.937500
5687,0.470283,0.906250
5688,0.470283,0.882812
5689,0.470240,0.898438
5690,0.470283,0.859375
5691,0.470283,0.898438
5692,0.470283,0.914062
5693,0.470283,0.875000
5694,0.470196,0.906250
5695,0.470241,0.914062
5696,0.470194,0.875000
5697,0.470283,0.882812
5698,0.470283,0.945312
5699,0.470283,0.882812
5700,0.470283,0.945312
5701,0.470283,0.898438
5702,0.470161,0.937500
5703,0.470283,0.937500
5704,0.470283,0.890625
5705,0.470203,0.937500
5706,0.470283,0.937500
5707,0.470283,0.960938
5708,0.470293,0.929688
5709,0.470198,0.921875
5710,0.470283,0.960938
5711,0.470283,0.882812
5712,0.470241,0.929688
5713,0.470246,0.937500
5714,0.470283,0.945312
5715,0.470283,0.945312
5716,0.470283,0.898438
5717,0.470283,0.921875
5718,0.470283,0.906250
5719,0.470283,0.890625
5720,0.470203,0.937500
5721,0.470283,0.929688
5722,0.470283,0.914062
5723,0.470241,0.921875
5724,0.470283,0.929688
5725,0.470283,0.945312
5726,0.470283,0.906250
5727,0.470283,0.976562
5728,0.467872,0.890625
5729,0.470283,0.906250
5730,0.470283,0.843750
5731,0.470195,0.890625
5732,0.470283,0.914062
5733,0.470283,0.921875
5734,0.470201,0.921875
5735,0.470283,0.945312
5736,0.468658,0.921875
5737,0.470199,0.898438
5738,0.470283,0.953125
5739,0.470240,0.898438
5740,0.470196,0.867188
5741,0.470364,0.921875
5742,0.470283,0.921875
5743,0.470240,0.906250
5744,0.470283,0.929688
5745,0.470283,0.937500
5746,0.470283,0.875000
5747,0.470283,0.937500
5748,0.470283,0.906250
5749,0.470283,0.906250
5750,0.470275,0.937500
5751,0.470283,0.953125
5752,0.470283,0.859375
5753,0.470283,0.945312
5754,0.469598,0.921875
5755,0.468727,0.898438
5756,0.470283,0.898438
5757,0.470283,0.921875
5758,0.470283,0.890625
5759,0.470283,0.890625
5760,0.470283,0.835938
5761,0.470283,0.898438
5762,0.468800,0.898438
5763,0.470195,0.851562
5764,0.470283,0.867188
5765,0.470283,0.898438
5766,0.470235,0.812500
5767,0.469451,0.875000
5768,0.470283,0.851562
5769,0.470282,0.906250
5770,0.470282,0.843750
5771,0.470242,0.851562
5772,0.470283,0.890625
5773,0.470283,0.890625
5774,0.470283,0.890625
5775,0.468401,0.859375
5776,0.470283,0.835938
5777,0.470283,0.890625
5778,0.470283,0.835938
5779,0.470283,0.875000
5780,0.470283,0.859375
5781,0.470283,0.890625
5782,0.470283,0.875000
5783,0.470283,0.867188
5784,0.468304,0.851562
5785,0.470283,0.882812
5786,0.470283,0.906250
5787,0.470283,0.921875
5788,0.470283,0.867188
5789,0.470283,0.867188
5790,0.470283,0.882812
5791,0.470283,0.882812
5792,0.470241,0.914062
5793,0.470283,0.882812
5794,0.470283,0.882812
5795,0.470283,0.914062
5796,0.470283,0.898438
5797,0.470283,0.890625
5798,0.470282,0.929688
5799,0.470283,0.914062
5800,0.470283,0.882812
5801,0.470283,0.914062
5802,0.470283,0.906250
5803,0.470283,0.906250
5804,0.470283,0.914062
5805,0.469998,0.968750
5806,0.470283,0.898438
5807,0.470283,0.937500
5808,0.470243,0.867188
5809,0.470283,0.921875
5810,0.470240,0.898438
5811,0.470192,0.859375
5812,0.470283,0.937500
5813,0.470283,0.914062
5814,0.470283,0.906250
5815,0.470283,0.945312
5816,0.470200,0.906250
5817,0.468425,0.914062
5818,0.470283,0.914062
5819,0.470283,0.921875
5820,0.470283,0.914062
5821,0.470283,0.906250
5822,0.470283,0.929688
5823,0.470242,0.937500
5824,0.470197,0.875000
5825,0.470283,0.875000
5826,0.470283,0.914062
5827,0.470283,0.867188
5828,0.470240,0.906250
5829,0.470283,0.906250
5830,0.470283,0.921875
5831,0.470283,0.937500
5832,0.468192,0.937500
5833,0.470283,0.906250
5834,0.470240,0.898438
5835,0.470283,0.906250
5836,0.470196,0.898438
5837,0.470241,0.921875
5838,0.470197,0.906250
5839,0.470283,0.921875
5840,0.470242,0.937500
5841,0.469900,0.898438
5842,0.470283,0.945312
5843,0.470282,0.906250
5844,0.470283,0.921875
5845,0.470283,0.937500
5846,0.470201,0.945312
5847,0.470283,0.937500
5848,0.470283,0.960938
5849,0.469933,0.898438
5850,0.470283,0.945312
5851,0.470199,0.898438
5852,0.470241,0.914062
5853,0.470204,0.929688
5854,0.470283,0.914062
5855,0.470283,0.906250
5856,0.470283,0.921875
5857,0.470283,0.906250
5858,0.470198,0.914062
5859,0.470283,0.929688
5860,0.470241,0.929688
5861,0.470283,0.906250
5862,0.470283,0.921875
5863,0.470283,0.890625
5864,0.470283,0.906250
5865,0.470283,0.937500
5866,0.470283,0.906250
5867,0.470283,0.914062
5868,0.470283,0.968750
5869,0.470283,0.953125
5870,0.470283,0.898438
5871,0.470283,0.906250
5872,0.470241,0.914062
5873,0.470283,0.929688
5874,0.470283,0.937500
5875,0.470283,0.882812
5876,0.470283,0.906250
5877,0.470283,0.945312
5878,0.470283,0.906250
5879,0.470283,0.898438
5880,0.469634,0.914062
5881,0.470283,0.898438
5882,0.470283,0.859375
5883,0.470283,0.843750
5884,0.470283,0.882812
5885,0.470240,0.906250
5886,0.470283,0.914062
5887,0.470283,0.890625
5888,0.470283,0.875000
5889,0.470283,0.867188
5890,0.470283,0.867188
5891,0.470188,0.820312
5892,0.470294,0.890625
5893,0.470283,0.875000
5894,0.470283,0.789062
5895,0.469962,0.859375
5896,0.470283,0.859375
5897,0.470283,0.859375
5898,0.470191,0.843750
5899,0.470244,0.890625
5900,0.470283,0.820312
5901,0.470274,0.820312
5902,0.470283,0.781250
5903,0.468895,0.773438
5904,0.470192,0.828125
5905,0.470283,0.734375
5906,0.470283,0.835938
5907,0.470244,0.875000
5908,0.470283,0.812500
5909,0.470283,0.757812
5910,0.470283,0.812500
5911,0.470283,0.828125
5912,0.470236,0.820312
5913,0.470283,0.773438
5914,0.470283,0.796875
5915,0.470283,0.843750
5916,0.470283,0.812500
5917,0.470283,0.882812
5918,0.470283,0.750000
5919,0.470283,0.796875
5920,0.470283,0.828125
5921,0.470283,0.859375
5922,0.470283,0.789062
5923,0.470283,0.812500
5924,0.470283,0.796875
5925,0.470283,0.765625
5926,0.470189,0.789062
5927,0.470283,0.820312
5928,0.470283,0.828125
5929,0.470283,0.843750
5930,0.470283,0.882812
5931,0.470240,0.898438
5932,0.470283,0.851562
5933,0.470283,0.859375
5934,0.470283,0.828125
5935,0.470283,0.867188
5936,0.468610,0.789062
5937,0.470283,0.820312
5938,0.470283,0.710938
5939,0.470283,0.773438
5940,0.470178,0.742188
5941,0.470283,0.734375
5942,0.470159,0.609375
5943,0.470283,0.648438
5944,0.470283,0.664062
5945,0.470283,0.648438
5946,0.470283,0.523438
5947,0.470283,0.554688
5948,0.470283,0.539062
5949,0.470283,0.539062
5950,0.470283,0.617188
5951,0.470283,0.460938
5952,0.470283,0.562500
5953,0.470283,0.609375
5954,0.470283,0.593750
5955,0.470283,0.515625
5956,0.465094,0.609375
5957,0.470283,0.601562
5958,0.470283,0.546875
5959,0.470283,0.640625
5960,0.470283,0.601562
5961,0.470283,0.757812
5962,0.470224,0.656250
5963,0.470283,0.648438
5964,0.470224,0.664062
5965,0.470283,0.765625
5966,0.470283,0.859375
5967,0.470283,0.812500
5968,0.470283,0.781250
5969,0.470283,0.820312
5970,0.470283,0.835938
5971,0.470283,0.851562
5972,0.470283,0.882812
5973,0.470197,0.875000
5974,0.470243,0.867188
5975,0.470283,0.867188
5976,0.470283,0.898438
5977,0.470283,0.835938
5978,0.470283,0.890625
5979,0.470283,0.914062
5980,0.470283,0.898438
5981,0.470283,0.882812
5982,0.469000,0.898438
5983,0.470283,0.914062
5984,0.470283,0.906250
5985,0.469108,0.898438
5986,0.470283,0.882812
5987,0.470283,0.906250
5988,0.470283,0.953125
5989,0.470283,0.890625
5990,0.470283,0.914062
5991,0.470283,0.859375
5992,0.470283,0.914062
5993,0.470283,0.867188
5994,0.470283,0.914062
5995,0.468501,0.906250
5996,0.470283,0.859375
5997,0.470283,0.812500
5998,0.469361,0.789062
5999,0.470283,0.859375
6000,0.470239,0.882812
6001,0.469842,0.921875
6002,0.470283,0.828125
6003,0.470283,0.796875
6004,0.470189,0.828125
6005,0.470283,0.750000
6006,0.470283,0.820312
6007,0.470283,0.851562
6008,0.470283,0.789062
6009,0.470235,0.804688
6010,0.470283,0.843750
6011,0.470283,0.796875
6012,0.470283,0.812500
6013,0.470283,0.859375
6014,0.470283,0.765625
6015,0.470283,0.789062
6016,0.470184,0.789062
6017,0.470283,0.765625
6018,0.470283,0.828125
6019,0.470283,0.820312
6020,0.470283,0.875000
6021,0.470283,0.851562
6022,0.470283,0.765625
6023,0.469937,0.812500
6024,0.470283,0.820312
6025,0.470283,0.882812
6026,0.470283,0.882812
6027,0.470283,0.843750
6028,0.470283,0.859375
6029,0.470283,0.851562
6030,0.470283,0.859375
6031,0.470283,0.812500
6032,0.470283,0.875000
6033,0.470283,0.890625
6034,0.470283,0.875000
6035,0.470283,0.898438
6036,0.470283,0.851562
6037,0.470283,0.882812
6038,0.470283,0.875000
6039,0.470200,0.906250
6040,0.470283,0.890625
6041,0.470283,0.882812
6042,0.470283,0.898438
6043,0.470283,0.898438
6044,0.470283,0.828125
6045,0.470283,0.882812
6046,0.470283,0.898438
6047,0.468505,0.875000
6048,0.470283,0.875000
6049,0.470283,0.851562
6050,0.470237,0.835938
6051,0.470283,0.835938
6052,0.470283,0.921875
6053,0.470283,0.898438
6054,0.470244,0.882812
6055,0.470283,0.843750
6056,0.470283,0.867188
6057,0.470283,0.859375
6058,0.470283,0.875000
6059,0.470283,0.898438
6060,0.470283,0.843750
6061,0.470283,0.875000
6062,0.470283,0.898438
6063,0.470201,0.914062
6064,0.470283,0.843750
6065,0.470283,0.859375
6066,0.470283,0.945312
6067,0.470283,0.875000
6068,0.470283,0.882812
6069,0.470283,0.867188
6070,0.470238,0.867188
6071,0.470283,0.921875
6072,0.470283,0.906250
6073,0.470283,0.929688
6074,0.470283,0.890625
6075,0.470283,0.867188
6076,0.470282,0.898438
6077,0.470231,0.937500
6078,0.470283,0.898438
6079,0.470283,0.906250
6080,0.470283,0.882812
6081,0.470242,0.937500
6082,0.470283,0.882812
6083,0.470283,0.867188
6084,0.470283,0.921875
6085,0.470283,0.890625
6086,0.470283,0.882812
6087,0.470283,0.914062
6088,0.470239,0.875000
6089,0.470283,0.921875
6090,0.470283,0.960938
6091,0.470283,0.875000
6092,0.470283,0.906250
6093,0.469450,0.875000
6094,0.470282,0.890625
6095,0.470283,0.906250
6096,0.470283,0.882812
6097,0.470283,0.835938
6098,0.470283,0.890625
6099,0.470283,0.882812
6100,0.470283,0.898438
6101,0.470283,0.921875
6102,0.470239,0.882812
6103,0.470283,0.890625
6104,0.470283,0.890625
6105,0.470283,0.929688
6106,0.470283,0.898438
6107,0.470283,0.898438
6108,0.470283,0.875000
6109,0.470283,0.906250
6110,0.470283,0.945312
6111,0.470240,0.906250
6112,0.470283,0.906250
6113,0.470283,0.929688
6114,0.470283,0.890625
6115,0.470282,0.945312
6116,0.470192,0.937500
6117,0.470283,0.921875
6118,0.470283,0.898438
6119,0.470283,0.882812
6120,0.470283,0.921875
6121,0.470283,0.921875
6122,0.470283,0.890625
6123,0.470283,0.945312
6124,0.470283,0.890625
6125,0.470283,0.929688
6126,0.470282,0.929688
6127,0.470282,0.929688
6128,0.470283,0.906250
6129,0.470283,0.867188
6130,0.470283,0.945312
6131,0.470282,0.906250
6132,0.470283,0.960938
6133,0.470283,0.914062
6134,0.470283,0.921875
6135,0.470283,0.921875
6136,0.470283,0.929688
6137,0.470283,0.921875
6138,0.469676,0.953125
6139,0.470200,0.906250
6140,0.469946,0.898438
6141,0.470283,0.875000
6142,0.470283,0.906250
6143,0.469848,0.859375
6144,0.467028,0.882812
6145,0.468883,0.843750
6146,0.470235,0.812500
6147,0.470283,0.867188
6148,0.470283,0.835938
6149,0.470283,0.835938
6150,0.470283,0.804688
6151,0.470283,0.796875
6152,0.470283,0.789062
6153,0.470283,0.867188
6154,0.470236,0.820312
6155,0.470283,0.820312
6156,0.470283,0.804688
6157,0.470283,0.890625
6158,0.469930,0.859375
6159,0.470283,0.843750
6160,0.470235,0.804688
6161,0.470283,0.796875
6162,0.470283,0.835938
6163,0.470283,0.796875
6164,0.470237,0.835938
6165,0.470283,0.804688
6166,0.470283,0.875000
6167,0.470283,0.875000
6168,0.470283,0.859375
6169,0.470283,0.812500
6170,0.470283,0.820312
6171,0.470283,0.906250
6172,0.470283,0.890625
6173,0.470283,0.875000
6174,0.470283,0.851562
6175,0.470283,0.812500
6176,0.470283,0.898438
6177,0.470283,0.867188
6178,0.470283,0.867188
6179,0.470283,0.898438
6180,0.470283,0.914062
6181,0.470283,0.875000
6182,0.470283,0.835938
6183,0.470283,0.843750
6184,0.470283,0.929688
6185,0.470283,0.882812
6186,0.470283,0.843750
6187,0.470283,0.882812
6188,0.470283,0.851562
6189,0.470283,0.890625
6190,0.470283,0.867188
6191,0.470283,0.898438
6192,0.470283,0.898438
6193,0.470241,0.867188
6194,0.470193,0.867188
6195,0.470283,0.914062
6196,0.470283,0.859375
6197,0.470283,0.890625
6198,0.470283,0.906250
6199,0.470283,0.906250
6200,0.470283,0.890625
6201,0.470283,0.835938
6202,0.470239,0.882812
6203,0.470283,0.898438
6204,0.470283,0.921875
6205,0.470283,0.890625
6206,0.470282,0.914062
6207,0.470283,0.882812
6208,0.470189,0.867188
6209,0.470283,0.843750
6210,0.470283,0.914062
6211,0.470283,0.890625
6212,0.470283,0.875000
6213,0.470283,0.937500
6214,0.470283,0.898438
6215,0.470283,0.851562
6216,0.468004,0.898438
6217,0.470283,0.851562
6218,0.470283,0.906250
6219,0.470283,0.867188
6220,0.470283,0.914062
6221,0.470283,0.875000
6222,0.470238,0.859375
6223,0.470283,0.859375
6224,0.470236,0.828125
6225,0.470283,0.929688
6226,0.470240,0.921875
6227,0.470283,0.867188
6228,0.470283,0.914062
6229,0.470283,0.851562
6230,0.470283,0.898438
6231,0.470283,0.906250
6232,0.470283,0.898438
6233,0.470283,0.906250
6234,0.470283,0.906250
6235,0.470283,0.890625
6236,0.470283,0.914062
6237,0.470283,0.921875
6238,0.470282,0.945312
6239,0.470283,0.914062
6240,0.470283,0.929688
6241,0.470283,0.945312
6242,0.470283,0.882812
6243,0.470283,0.937500
6244,0.470283,0.906250
6245,0.470240,0.898438
6246,0.470283,0.960938
6247,0.469374,0.914062
6248,0.470283,0.898438
6249,0.470283,0.906250
6250,0.470196,0.898438
6251,0.470241,0.914062
6252,0.470283,0.898438
6253,0.470283,0.906250
6254,0.470196,0.898438
6255,0.470283,0.960938
6256,0.470227,0.882812
6257,0.470283,0.914062
6258,0.470283,0.906250
6259,0.470283,0.882812
6260,0.469371,0.929688
6261,0.470283,0.914062
6262,0.470283,0.882812
6263,0.470283,0.906250
6264,0.469949,0.906250
6265,0.470283,0.890625
6266,0.470283,0.882812
6267,0.470283,0.875000
6268,0.469437,0.921875
6269,0.470283,0.890625
6270,0.470283,0.906250
6271,0.470283,0.914062
6272,0.470283,0.906250
6273,0.470283,0.921875
6274,0.470283,0.914062
6275,0.470283,0.882812
6276,0.470283,0.898438
6277,0.470283,0.937500
6278,0.470283,0.906250
6279,0.470283,0.875000
6280,0.470283,0.906250
6281,0.470240,0.906250
6282,0.469946,0.898438
6283,0.470283,0.906250
6284,0.470111,0.890625
6285,0.470283,0.898438
6286,0.470197,0.906250
6287,0.470239,0.875000
6288,0.470283,0.898438
6289,0.470283,0.867188
6290,0.470283,0.882812
6291,0.470283,0.906250
6292,0.470283,0.929688
6293,0.470283,0.914062
6294,0.470283,0.898438
6295,0.470283,0.882812
6296,0.470244,0.882812
6297,0.470283,0.843750
6298,0.470283,0.875000
6299,0.470283,0.914062
6300,0.470283,0.875000
6301,0.467658,0.898438
6302,0.470283,0.859375
6303,0.470283,0.867188
6304,0.470283,0.882812
6305,0.470244,0.882812
6306,0.470283,0.906250
6307,0.470283,0.906250
6308,0.470283,0.882812
6309,0.470283,0.796875
6310,0.470283,0.828125
6311,0.470283,0.843750
6312,0.470283,0.835938
6313,0.470283,0.851562
6314,0.470283,0.851562
6315,0.468632,0.875000
6316,0.470283,0.859375
6317,0.470283,0.890625
6318,0.470283,0.867188
6319,0.470283,0.843750
6320,0.470283,0.882812
6321,0.470283,0.906250
6322,0.469479,0.898438
6323,0.470283,0.921875
6324,0.470283,0.890625
6325,0.470283,0.890625
6326,0.469451,0.875000
6327,0.470283,0.835938
6328,0.470283,0.875000
6329,0.470283,0.859375
6330,0.470199,0.898438
6331,0.469907,0.914062
6332,0.470196,0.898438
6333,0.470283,0.859375
6334,0.470283,0.906250
6335,0.470283,0.898438
6336,0.470283,0.882812
6337,0.470148,0.867188
6338,0.470283,0.867188
6339,0.470283,0.906250
6340,0.470283,0.906250
6341,0.470283,0.914062
6342,0.470283,0.898438
6343,0.470283,0.906250
6344,0.470283,0.906250
6345,0.470283,0.921875
6346,0.470283,0.898438
6347,0.470283,0.898438
6348,0.470283,0.890625
6349,0.470283,0.929688
6350,0.470283,0.921875
6351,0.470275,0.906250
6352,0.470283,0.921875
6353,0.470283,0.890625
6354,0.470283,0.921875
6355,0.470202,0.929688
6356,0.470198,0.914062
6357,0.470283,0.953125
6358,0.470283,0.937500
6359,0.470196,0.898438
6360,0.470283,0.914062
6361,0.470283,0.906250
6362,0.470283,0.882812
6363,0.470283,0.914062
6364,0.470245,0.914062
6365,0.470283,0.914062
6366,0.470240,0.898438
6367,0.470283,0.921875
6368,0.469612,0.875000
6369,0.470283,0.921875
6370,0.470195,0.890625
6371,0.470283,0.890625
6372,0.470283,0.906250
6373,0.470283,0.890625
6374,0.470283,0.914062
6375,0.470283,0.898438
6376,0.470189,0.867188
6377,0.470283,0.867188
6378,0.470283,0.882812
6379,0.470283,0.867188
6380,0.470283,0.890625
6381,0.469548,0.859375
6382,0.470283,0.953125
6383,0.470283,0.875000
6384,0.470283,0.859375
6385,0.470283,0.875000
6386,0.470283,0.867188
6387,0.470283,0.851562
6388,0.470283,0.875000
6389,0.470283,0.820312
6390,0.470283,0.812500
6391,0.470283,0.820312
6392,0.470186,0.804688
6393,0.470283,0.828125
6394,0.470283,0.726562
6395,0.470283,0.820312
6396,0.470283,0.851562
6397,0.470283,0.843750
6398,0.470283,0.828125
6399,0.470283,0.789062
6400,0.470283,0.789062
